ID Visitante;ID Loja;Latitude;Longitude;Mes;Ano;Total de visitas;Total semanas com visitas;Media do numero de visitas por semana;Prioridade;Tempo em loja;Jornada de trabalho diaria
428;1979;-19,9849816;-44,0087503;1;2019;10;5;2;2;7200;28800
428;1986;-19,966471;-43,9919454;1;2019;8;4;2;2;7200;28800
428;1988;-19,9602211;-43,9891802;1;2019;13;5;2,6;1;7200;28800
428;1989;-19,9645178;-43,9806487;1;2019;10;5;2;2;7200;28800
427;1984;-20,012678;-44,089734;1;2019;9;5;1,8;2;14400;28800
427;1985;-19,9753296;-44,0201755;1;2019;13;5;2,6;3;14400;28800
427;2112;-19,974203;-44,0421622;1;2019;15;5;3;2;14400;28800
427;2234;-20,0196915;-44,0692311;1;2019;13;5;2,6;2;28800;28800
426;1907;-20,0115913;-44,0328619;1;2019;10;5;2;2;14400;28800
426;1996;-19,9901008;-44,0139545;1;2019;8;4;2;2;14400;28800
426;2092;-19,935886;-44,1144521;1;2019;5;5;1;2;7200;28800
426;2238;-20,0376719;-44,1403389;1;2019;13;5;2,6;2;7200;28800
426;5121;-19,9478436;-44,0215406;1;2019;5;5;1;2;14400;28800
426;5187;-19,985349;-44,0349935;1;2019;5;5;1;1;14400;28800
423;1975;-19,9151152;-43,9794386;1;2019;14;5;2,8;1;28800;28800
423;2126;-19,9113683;-43,9685741;1;2019;13;5;2,6;1;28800;28800
422;2091;-19,9379248;-44,0599089;1;2019;27;5;5,4;1;28800;28800
421;2106;-19,8856819;-44,0395657;1;2019;27;5;5,4;1;28800;28800
420;2000;-19,8954016;-43,9604589;1;2019;27;5;5,4;1;28800;28800
419;2156;-19,5386524;-42,6473499;1;2019;13;5;2,6;1;28800;28800
419;4017;-19,5287574;-42,62476;1;2019;14;5;2,8;1;28800;28800
418;2069;-19,8908064;-43,967497;1;2019;27;5;5,4;2;28800;28800
417;1889;-19,9207113;-43,9599841;1;2019;8;5;1,6;1;28800;28800
417;1992;-19,9198962;-43,9424122;1;2019;10;5;2;1;28800;28800
417;4446;-19,9209686;-44,0510284;1;2019;9;5;1,8;1;28800;28800
415;2004;-19,8744634;-43,9770855;1;2019;27;5;5,4;1;28800;28800
414;2069;-19,8908064;-43,967497;1;2019;27;5;5,4;1;28800;28800
413;2124;-19,8948678;-44,0086045;1;2019;14;5;2,8;1;28800;28800
413;6615;-19,9031302;-44,0062881;1;2019;13;5;2,6;1;28800;28800
412;2130;-19,4796372;-42,5268165;1;2019;13;5;2,6;1;28800;28800
412;2131;-19,443995;-42,5564739;1;2019;14;5;2,8;1;28800;28800
411;2117;-19,5058322;-42,6312736;1;2019;14;5;2,8;1;14400;28800
411;6394;-19,5057227;-42,5712432;1;2019;13;5;2,6;1;14400;28800
410;1939;-19,9365058;-43,9405401;1;2019;14;5;2,8;1;28800;28800
410;1980;-19,9469746;-43,9503504;1;2019;13;5;2,6;1;28800;28800
409;6701;-19,9169517;-44,02838588;1;2019;27;5;5,4;1;28800;28800
408;2004;-19,8744634;-43,9770855;1;2019;27;5;5,4;2;7200;28800
406;5193;-19,9263008;-44,12029;1;2019;14;5;2,8;1;28800;28800
406;6692;-19,944238;-44,120922;1;2019;13;5;2,6;1;28800;28800
405;2221;-19,891992;-44,0464003;1;2019;13;5;2,6;1;7200;28800
405;5188;-19,8823475;-43,9573957;1;2019;14;5;2,8;2;3600;28800
404;2100;-19,934838;-44,1207392;1;2019;13;5;2,6;1;28800;28800
404;2111;-19,8966898;-44,092145;1;2019;14;5;2,8;1;28800;28800
402;4442;-19,9595135;-44,0599082;1;2019;8;4;2;1;28800;28800
402;4445;-19,8807811;-44,0290217;1;2019;9;5;1,8;1;28800;28800
402;6783;-19,961938;-44,049855;1;2019;10;5;2;1;28800;28800
401;4933;-20,2607714;-43,7842255;1;2019;14;5;2,8;1;28800;28800
401;4971;-20,38764;-43,419719;1;2019;13;5;2,6;1;28800;28800
399;2103;-19,8739755;-44,0191234;1;2019;14;5;2,8;1;28800;28800
399;6693;-19,841589;-44,025572;1;2019;13;5;2,6;1;28800;28800
398;2106;-19,8856819;-44,0395657;1;2019;10;5;2;2;7200;28800
398;2124;-19,8948678;-44,0086045;1;2019;11;5;2,2;2;14400;28800
398;2221;-19,891992;-44,0464003;1;2019;9;5;1,8;2;7200;28800
398;6615;-19,9031302;-44,0062881;1;2019;9;5;1,8;2;14400;28800
398;6701;-19,9169517;-44,02838588;1;2019;8;4;2;2;7200;28800
398;6783;-19,961938;-44,049855;1;2019;5;5;1;2;14400;28800
396;1890;-19,940235;-43,977758;1;2019;4;4;1;1;14400;28800
396;1896;-19,9398327;-43,9635657;1;2019;9;5;1,8;1;7200;28800
396;1939;-19,9365058;-43,9405401;1;2019;5;5;1;2;14400;28800
396;1980;-19,9469746;-43,9503504;1;2019;8;4;2;2;14400;28800
396;1981;-19,9316013;-43,9516854;1;2019;9;5;1,8;1;7200;28800
396;2072;-19,9395781;-43,9475045;1;2019;10;5;2;1;7200;28800
396;8265;-19,9995679;-43,8995167;1;2019;5;5;1;2;14400;28800
395;2117;-19,5058322;-42,6312736;1;2019;10;5;2;2;14400;28800
395;2130;-19,4796372;-42,5268165;1;2019;8;4;2;2;14400;28800
395;2131;-19,443995;-42,5564739;1;2019;8;4;2;2;28800;28800
395;2156;-19,5386524;-42,6473499;1;2019;5;5;1;2;28800;28800
395;4017;-19,5287574;-42,62476;1;2019;10;5;2;2;14400;28800
395;6394;-19,5057227;-42,5712432;1;2019;9;5;1,8;2;14400;28800
394;1975;-19,9151152;-43,9794386;1;2019;9;5;1,8;2;14400;28800
394;2000;-19,8954016;-43,9604589;1;2019;12;4;3;2;14400;28800
394;2069;-19,8908064;-43,967497;1;2019;9;5;1,8;3;14400;28800
394;2126;-19,9113683;-43,9685741;1;2019;10;5;2;2;14400;28800
394;5188;-19,8823475;-43,9573957;1;2019;10;5;2;1;14400;28800
391;1909;-19,9610069;-43,9644994;1;2019;14;5;2,8;1;28800;28800
391;2046;-19,9333463;-43,9722722;1;2019;13;5;2,6;1;28800;28800
389;1944;-19,975141;-43,9472735;1;2019;27;5;5,4;1;28800;28800
388;1908;-19,9309198;-43,9234735;1;2019;13;5;2,6;1;28800;28800
388;1999;-19,91836;-43,9106511;1;2019;14;5;2,8;1;14400;28800
387;1903;-19,8595825;-43,9068321;1;2019;27;5;5,4;1;14400;28800
386;1897;-19,9055793;-43,9242845;1;2019;14;5;2,8;1;28800;28800
386;2021;-19,9130327;-43,9312245;1;2019;13;5;2,6;1;28800;28800
385;1917;-19,9740233;-43,9397949;1;2019;14;5;2,8;1;28800;28800
385;2127;-19,9511968;-43,937429;1;2019;14;5;2,8;1;28800;28800
384;1903;-19,8595825;-43,9068321;1;2019;1;1;1;4;7200;28800
384;2173;-19,8802461;-43,9084555;1;2019;14;5;2,8;1;28800;28800
384;2174;-19,8916071;-43,825443;1;2019;13;5;2,6;1;28800;28800
383;2049;-19,9073328;-43,9116483;1;2019;27;5;5,4;1;28800;28800
381;2015;-19,9201225;-43,9221261;1;2019;27;5;5,4;1;28800;28800
380;4020;-19,9228329;-43,9293804;1;2019;27;5;5,4;1;28800;28800
378;1937;-19,9366545;-43,9297735;1;2019;17;5;3,4;1;28800;28800
378;1983;-19,942258;-43,9173507;1;2019;10;5;2;1;28800;28800
375;2172;-19,8825435;-43,9076011;1;2019;14;5;2,8;1;3600;28800
375;2175;-19,8757541;-43,9069713;1;2019;13;5;2,6;2;7200;28800
372;1903;-19,8595825;-43,9068321;1;2019;8;4;2;2;14400;28800
372;2172;-19,8825435;-43,9076011;1;2019;5;5;1;2;14400;28800
372;2173;-19,8802461;-43,9084555;1;2019;9;5;1,8;2;14400;28800
372;2174;-19,8916071;-43,825443;1;2019;9;5;1,8;2;7200;28800
372;2175;-19,8757541;-43,9069713;1;2019;9;5;1,8;1;14400;28800
372;4020;-19,9228329;-43,9293804;1;2019;10;5;2;2;7200;28800
371;1917;-19,9740233;-43,9397949;1;2019;8;4;2;2;7200;28800
371;1937;-19,9366545;-43,9297735;1;2019;9;5;1,8;2;14400;28800
371;1983;-19,942258;-43,9173507;1;2019;10;5;2;2;7200;28800
371;2077;-19,9347638;-43,9718441;1;2019;6;5;1,2;2;7200;28800
371;2125;-19,9675922;-43,9638105;1;2019;8;5;1,6;2;14400;28800
371;2127;-19,9511968;-43,937429;1;2019;9;5;1,8;2;7200;28800
370;1908;-19,9309198;-43,9234735;1;2019;8;4;2;2;28800;28800
370;1978;-19,9260281;-43,9179408;1;2019;6;5;1,2;1;14400;28800
370;1990;-19,939361;-43,9199328;1;2019;8;5;1,6;1;28800;28800
370;1999;-19,91836;-43,9106511;1;2019;6;5;1,2;2;14400;28800
370;2001;-19,9141039;-43,9079008;1;2019;13;5;2,6;1;28800;28800
370;2170;-19,8876595;-43,892996;1;2019;10;5;2;1;14400;28800
369;1897;-19,9055793;-43,9242845;1;2019;5;5;1;2;14400;28800
369;1912;-19,9127763;-43,9251945;1;2019;6;5;1,2;1;14400;28800
369;1913;-19,9117077;-43,9220666;1;2019;9;5;1,8;1;28800;28800
369;2015;-19,9201225;-43,9221261;1;2019;12;5;2,4;2;14400;28800
369;2021;-19,9130327;-43,9312245;1;2019;8;4;2;2;14400;28800
369;2049;-19,9073328;-43,9116483;1;2019;10;5;2;2;14400;28800
368;2073;-19,9734043;-43,9451373;1;2019;16;5;3,2;1;28800;28800
368;2241;-20,0032249;-43,8486031;1;2019;6;5;1,2;1;14400;28800
368;2243;-20,0698381;-43,9832051;1;2019;9;5;1,8;1;14400;28800
368;2245;-19,9993465;-43,8916193;1;2019;14;5;2,8;1;14400;28800
368;4933;-20,2607714;-43,7842255;1;2019;5;5;1;2;28800;28800
367;2120;-20,1260569;-44,8837393;1;2019;13;5;2,6;1;28800;28800
367;6955;-20,132;-44,914;1;2019;14;5;2,8;1;28800;28800
365;2116;-19,9265187;-44,1304351;1;2019;14;5;2,8;2;3600;28800
365;5198;-19,941369;-44,187906;1;2019;13;5;2,6;1;14400;28800
364;2298;-20,1435022;-44,9001262;1;2019;18;5;3,6;1;28800;28800
363;2282;-20,4696437;-45,4309132;1;2019;13;5;2,6;1;28800;28800
363;6519;-20,453872;-45,443627;1;2019;14;5;2,8;1;28800;28800
362;4502;-19,978053;-44,200629;1;2019;27;5;5,4;1;28800;28800
361;2199;-19,8625;-44,6000063;1;2019;5;5;1;2;28800;28800
361;2202;-20,0882954;-44,5760214;1;2019;13;5;2,6;1;28800;28800
361;2233;-19,9632079;-44,3442741;1;2019;5;5;1;2;14400;28800
361;2286;-19,8762752;-44,9958926;1;2019;6;5;1,2;2;14400;28800
361;2288;-20,0692272;-44,5793532;1;2019;12;4;3;1;14400;28800
361;2293;-19,8640775;-44,6010027;1;2019;10;5;2;2;14400;28800
360;2089;-19,9495682;-44,1573508;1;2019;13;5;2,6;1;28800;28800
360;2233;-19,9632079;-44,3442741;1;2019;10;5;2;1;28800;28800
360;5196;-19,966723;-44,209819;1;2019;4;4;1;2;14400;28800
359;2105;-19,8359086;-44,1482631;1;2019;14;5;2,8;1;14400;28800
359;2237;-19,7665113;-44,3098106;1;2019;13;5;2,6;1;14400;28800
356;2290;-20,125052;-44,8850453;1;2019;14;5;2,8;1;28800;28800
356;2297;-20,1578574;-44,9047796;1;2019;13;5;2,6;1;28800;28800
355;2236;-20,0711521;-44,2998655;1;2019;13;5;2,6;1;28800;28800
355;4502;-19,978053;-44,200629;1;2019;14;5;2,8;2;28800;28800
354;2199;-19,8625;-44,6000063;1;2019;14;5;2,8;1;28800;28800
354;2293;-19,8640775;-44,6010027;1;2019;13;5;2,6;1;28800;28800
353;1985;-19,9753296;-44,0201755;1;2019;27;5;5,4;2;14400;28800
351;2082;-19,9657462;-44,1977609;1;2019;8;5;1,6;2;14400;28800
351;2100;-19,934838;-44,1207392;1;2019;12;5;2,4;2;14400;28800
351;2104;-19,9436322;-44,0409048;1;2019;17;5;3,4;2;14400;28800
351;2236;-20,0711521;-44,2998655;1;2019;5;5;1;2;14400;28800
351;5193;-19,9263008;-44,12029;1;2019;6;5;1,2;2;14400;28800
351;6692;-19,944238;-44,120922;1;2019;9;5;1,8;2;28800;28800
351;8270;-19,9687345;-44,1978598;1;2019;8;5;1,6;1;14400;28800
350;2104;-19,9436322;-44,0409048;1;2019;27;5;5,4;1;14400;28800
348;2118;-20,157444;-44,9118917;1;2019;13;5;2,6;1;28800;28800
348;2119;-20,1569598;-44,8671612;1;2019;14;5;2,8;1;28800;28800
346;2105;-19,8359086;-44,1482631;1;2019;5;5;1;2;14400;28800
346;2111;-19,8966898;-44,092145;1;2019;10;5;2;2;14400;28800
346;2113;-19,9419164;-44,0621413;1;2019;14;5;2,8;1;28800;28800
346;2115;-19,9128676;-44,0836035;1;2019;13;5;2,6;1;28800;28800
346;2237;-19,7665113;-44,3098106;1;2019;5;5;1;2;28800;28800
345;2119;-20,1569598;-44,8671612;1;2019;10;5;2;2;28800;28800
345;2120;-20,1260569;-44,8837393;1;2019;8;4;2;2;28800;28800
345;2248;-20,279045;-45,54238;1;2019;5;5;1;2;7200;28800
345;2282;-20,4696437;-45,4309132;1;2019;5;5;1;2;7200;28800
345;2290;-20,125052;-44,8850453;1;2019;10;5;2;2;14400;28800
345;2298;-20,1435022;-44,9001262;1;2019;17;5;3,4;2;14400;28800
345;6519;-20,453872;-45,443627;1;2019;5;5;1;2;7200;28800
342;2118;-20,157444;-44,9118917;1;2019;14;5;2,8;2;14400;28800
342;2285;-20,0272246;-45,5353426;1;2019;6;5;1,2;1;7200;28800
342;2287;-20,2861706;-45,5348978;1;2019;6;5;1,2;2;3600;28800
342;2291;-20,147808;-44,8914722;1;2019;9;5;1,8;1;14400;28800
342;2292;-20,1415793;-44,8863782;1;2019;9;5;1,8;1;14400;28800
342;2297;-20,1578574;-44,9047796;1;2019;13;5;2,6;2;28800;28800
342;6843;-20,0272246;-45,5353426;1;2019;6;5;1,2;1;7200;28800
341;2086;-19,9578791;-44,1898113;1;2019;9;5;1,8;2;28800;28800
341;2087;-19,9621083;-44,1608065;1;2019;5;5;1;1;14400;28800
341;2089;-19,9495682;-44,1573508;1;2019;6;5;1,2;2;14400;28800
341;2116;-19,9265187;-44,1304351;1;2019;9;5;1,8;1;28800;28800
341;2284;-19,9540282;-44,195835;1;2019;4;4;1;1;28800;28800
341;4502;-19,978053;-44,200629;1;2019;10;5;2;3;14400;28800
341;5197;-19,96286158;-44,20018673;1;2019;4;4;1;1;28800;28800
341;5198;-19,941369;-44,187906;1;2019;5;5;1;2;28800;28800
340;2139;-19,7657929;-43,8491194;1;2019;10;5;2;1;28800;28800
340;5199;-19,7702193;-43,8710574;1;2019;17;5;3,4;1;28800;28800
338;4444;-19,4834632;-44,2593545;1;2019;10;5;2;1;28800;28800
338;5207;-19,433215;-44,21479;1;2019;17;5;3,4;1;28800;28800
336;2178;-19,7870035;-43,9194296;1;2019;13;5;2,6;2;28800;28800
336;2232;-19,7730281;-43,9475089;1;2019;14;5;2,8;1;28800;28800
333;2047;-19,8764033;-43,9261569;1;2019;27;5;5,4;1;28800;28800
331;2196;-16,7003486;-43,8688053;1;2019;10;5;2;1;28800;28800
331;2201;-16,7236727;-43,8683744;1;2019;17;5;3,4;1;28800;28800
329;2222;-19,58995;-44,0357857;1;2019;5;5;1;1;28800;28800
329;2230;-19,5654285;-44,078583;1;2019;22;5;4,4;1;28800;28800
328;2194;-16,741572;-43,8694676;1;2019;17;5;3,4;1;28800;28800
328;4443;-16,7585638;-43,8833933;1;2019;6;5;1,2;1;3600;28800
327;4457;-19,4392388;-44,2172989;1;2019;14;5;2,8;1;28800;28800
327;7461;-19,2784382;-44,4062327;1;2019;13;5;2,6;1;28800;28800
326;2198;-16,7059753;-43,8374829;1;2019;27;5;5,4;1;28800;28800
325;2200;-16,739563;-43,870327;1;2019;27;5;5,4;1;14400;28800
324;2083;-16,7450989;-43,8466604;1;2019;9;5;1,8;1;14400;28800
324;2193;-16,7272832;-43,8619208;1;2019;9;5;1,8;1;14400;28800
324;2195;-16,7190845;-43,8621619;1;2019;6;5;1,2;1;14400;28800
324;2197;-16,7075881;-43,8586183;1;2019;9;5;1,8;1;14400;28800
324;2200;-16,739563;-43,870327;1;2019;8;4;2;2;14400;28800
324;4189;-16,7207817;-43,8598592;1;2019;5;5;1;1;28800;28800
324;4319;-16,7369795;-43,8462742;1;2019;6;5;1,2;1;14400;28800
322;2178;-19,7870035;-43,9194296;1;2019;27;5;5,4;1;28800;28800
321;2147;-19,4696991;-44,253474;1;2019;14;5;2,8;1;28800;28800
321;2249;-19,4751062;-44,1614543;1;2019;13;5;2,6;1;28800;28800
320;2235;-19,6082042;-43,9051706;1;2019;14;5;2,8;1;28800;28800
320;2247;-19,6436295;-43,8826738;1;2019;13;5;2,6;1;28800;28800
319;2086;-19,9578791;-44,1898113;1;2019;1;1;1;3;14400;28800
319;2087;-19,9621083;-44,1608065;1;2019;1;1;1;3;3600;28800
319;2100;-19,934838;-44,1207392;1;2019;1;1;1;3;7200;28800
319;2104;-19,9436322;-44,0409048;1;2019;2;2;1;3;14400;28800
319;2111;-19,8966898;-44,092145;1;2019;1;1;1;3;14400;28800
319;2113;-19,9419164;-44,0621413;1;2019;1;1;1;2;7200;28800
319;2248;-20,279045;-45,54238;1;2019;1;1;1;3;7200;28800
319;2282;-20,4696437;-45,4309132;1;2019;1;1;1;3;7200;28800
319;2285;-20,0272246;-45,5353426;1;2019;1;1;1;2;3600;28800
319;2287;-20,2861706;-45,5348978;1;2019;1;1;1;3;3600;28800
319;4502;-19,978053;-44,200629;1;2019;1;1;1;4;14400;28800
319;6519;-20,453872;-45,443627;1;2019;1;1;1;3;7200;28800
319;6692;-19,944238;-44,120922;1;2019;1;1;1;3;7200;28800
319;6843;-20,0272246;-45,5353426;1;2019;1;1;1;2;7200;28800
319;6848;-20,463484;-45,949985;1;2019;1;1;1;1;14400;28800
319;8270;-19,9687345;-44,1978598;1;2019;1;1;1;2;7200;28800
318;2223;-19,7566976;-43,9472802;1;2019;6;5;1,2;2;3600;28800
318;2235;-19,6082042;-43,9051706;1;2019;9;5;1,8;2;3600;28800
318;2239;-19,6884918;-43,9219324;1;2019;9;5;1,8;1;3600;28800
318;2240;-19,6418541;-43,9051899;1;2019;13;5;2,6;2;3600;28800
318;2244;-19,7464151;-43,937149;1;2019;6;5;1,2;3;3600;28800
318;2247;-19,6436295;-43,8826738;1;2019;9;5;1,8;2;3600;28800
317;2192;-16,7225458;-43,8635873;1;2019;6;5;1,2;1;14400;28800
317;2194;-16,741572;-43,8694676;1;2019;9;5;1,8;2;14400;28800
317;2196;-16,7003486;-43,8688053;1;2019;10;5;2;2;14400;28800
317;2198;-16,7059753;-43,8374829;1;2019;12;4;3;2;14400;28800
317;2201;-16,7236727;-43,8683744;1;2019;9;5;1,8;2;14400;28800
317;6520;-17,110783;-43,820013;1;2019;5;5;1;1;14400;28800
316;2137;-19,7802796;-43,87201;1;2019;8;4;2;1;14400;28800
316;2139;-19,7657929;-43,8491194;1;2019;5;5;1;2;14400;28800
316;2177;-19,7871513;-43,9280722;1;2019;5;5;1;1;28800;28800
316;2178;-19,7870035;-43,9194296;1;2019;13;5;2,6;3;14400;28800
316;2183;-19,7665023;-43,8616356;1;2019;5;5;1;1;28800;28800
316;2232;-19,7730281;-43,9475089;1;2019;6;5;1,2;2;14400;28800
316;5199;-19,7702193;-43,8710574;1;2019;5;4;1,25;2;28800;28800
316;6521;-19,770835;-43,934387;1;2019;5;5;1;2;14400;28800
315;2145;-19,4615084;-44,254074;1;2019;10;5;2;2;14400;28800
315;2146;-19,4630395;-44,243936;1;2019;6;4;1,5;2;28800;28800
315;2147;-19,4696991;-44,253474;1;2019;10;5;2;2;14400;28800
315;2149;-19,4509574;-44,2459228;1;2019;6;5;1,2;2;14400;28800
315;2151;-19,4703706;-44,2553139;1;2019;9;5;1,8;2;28800;28800
315;4457;-19,4392388;-44,2172989;1;2019;5;5;1;2;14400;28800
315;5202;-19,7794813;-44,0758448;1;2019;4;2;2;3;3600;28800
315;5207;-19,433215;-44,21479;1;2019;6;5;1,2;2;14400;28800
315;7461;-19,2784382;-44,4062327;1;2019;4;4;1;2;14400;28800
314;2222;-19,58995;-44,0357857;1;2019;6;5;1,2;3;14400;28800
314;2228;-19,6241017;-44,0393832;1;2019;12;4;3;2;14400;28800
314;2230;-19,5654285;-44,078583;1;2019;9;5;1,8;2;28800;28800
314;2242;-19,61933;-44,0424649;1;2019;9;5;1,8;1;28800;28800
314;2249;-19,4751062;-44,1614543;1;2019;5;5;1;2;14400;28800
314;5665;-19,7091293;-43,9766968;1;2019;10;5;2;1;14400;28800
311;7;-31,773201;-52,3436162;1;2019;8;4;2;1;3600;28800
311;9;-31,7604447;-52,3399166;1;2019;10;5;2;1;3600;28800
311;11;-31,7605351;-52,3346584;1;2019;10;5;2;1;3600;28800
311;80;-31,7590809;-52,2514003;1;2019;11;5;2,2;1;3600;28800
311;81;-31,7601714;-52,3174334;1;2019;18;5;3,6;1;3600;28800
311;85;-31,7622896;-52,3357369;1;2019;9;5;1,8;2;3600;28800
311;715;-31,7693496;-52,342816;1;2019;13;5;2,6;1;3600;28800
311;5114;-31,7681826;-52,3447827;1;2019;9;5;1,8;1;3600;28800
311;5326;-31,7636357;-52,3307204;1;2019;14;5;2,8;1;3600;28800
310;28;-32,0309724;-52,095468;1;2019;13;4;3,25;1;3600;28800
310;88;-32,0392993;-52,0943724;1;2019;12;4;3;2;3600;28800
310;196;-32,0527173;-52,1502014;1;2019;9;4;2,25;1;3600;28800
310;197;-32,0322663;-52,0970097;1;2019;10;5;2;1;3600;28800
310;198;-32,0365908;-52,0961359;1;2019;10;5;2;1;3600;28800
310;631;-32,0348484;-52,1003291;1;2019;13;4;3,25;1;3600;28800
310;4780;-32,0353906;-52,1005768;1;2019;8;4;2;2;3600;28800
310;5327;-32,1828604;-52,1603587;1;2019;13;5;2,6;1;3600;28800
310;6380;-32,1845925;-52,1595205;1;2019;13;5;2,6;1;3600;28800
309;10;-31,7681667;-52,3431174;1;2019;17;5;3,4;1;7200;28800
309;4908;-31,7617971;-52,3353472;1;2019;17;5;3,4;2;7200;28800
309;6504;-32,052623;-52,150009;1;2019;6;5;1,2;2;3600;28800
309;6505;-32,052623;-52,150009;1;2019;6;5;1,2;2;7200;28800
309;6506;-32,103949;-52,167003;1;2019;5;5;1;3;7200;28800
309;6507;-32,108047;-52,177068;1;2019;1;1;1;1;14400;28800
308;225;-30,8919738;-55,5333034;1;2019;14;5;2,8;1;7200;28800
308;226;-30,8850305;-55,5326529;1;2019;3;3;1;2;14400;28800
308;227;-30,8921493;-55,5384246;1;2019;3;3;1;3;28800;28800
308;228;-30,8949569;-55,5363349;1;2019;13;5;2,6;1;7200;28800
308;229;-30,894534;-55,5356219;1;2019;13;5;2,6;1;7200;28800
308;230;-30,8913209;-55,5325027;1;2019;14;5;2,8;1;7200;28800
308;231;-30,8946948;-55,5355986;1;2019;13;5;2,6;1;7200;28800
308;720;-30,8856151;-55,5208914;1;2019;3;3;1;2;14400;28800
308;4830;-30,8939574;-55,5366423;1;2019;10;5;2;1;7200;28800
308;4831;-30,8847144;-55,5232483;1;2019;10;5;2;1;7200;28800
308;5117;-30,8955346;-55,5368113;1;2019;13;5;2,6;1;7200;28800
307;6;-31,7717242;-52,3504302;1;2019;9;5;1,8;1;7200;28800
307;7;-31,773201;-52,3436162;1;2019;1;1;1;3;3600;28800
307;9;-31,7604447;-52,3399166;1;2019;1;1;1;2;3600;28800
307;11;-31,7605351;-52,3346584;1;2019;1;1;1;2;7200;28800
307;47;-31,7512015;-52,3400413;1;2019;10;5;2;1;7200;28800
307;80;-31,7590809;-52,2514003;1;2019;1;1;1;3;3600;28800
307;81;-31,7601714;-52,3174334;1;2019;1;1;1;2;3600;28800
307;84;-31,7469197;-52,3357599;1;2019;10;5;2;1;7200;28800
307;85;-31,7622896;-52,3357369;1;2019;1;1;1;3;7200;28800
307;699;-31,7456236;-52,3364577;1;2019;13;5;2,6;1;7200;28800
307;700;-31,7595689;-52,3436035;1;2019;14;5;2,8;1;7200;28800
307;715;-31,7693496;-52,342816;1;2019;1;1;1;2;3600;28800
307;716;-31,7671519;-52,3417251;1;2019;13;5;2,6;1;7200;28800
307;719;-31,7686875;-52,3423068;1;2019;13;5;2,6;1;7200;28800
307;721;-31,7706748;-52,3371981;1;2019;8;4;2;1;7200;28800
307;3970;-31,7595337;-52,3447344;1;2019;10;5;2;1;7200;28800
307;5114;-31,7681826;-52,3447827;1;2019;1;1;1;2;3600;28800
307;5326;-31,7636357;-52,3307204;1;2019;1;1;1;2;14400;28800
305;393;-25,4042145;-49,2443617;1;2019;10;5;2;1;7200;28800
305;394;-25,4029663;-49,242474;1;2019;14;5;2,8;1;7200;28800
305;395;-25,4087086;-49,2513524;1;2019;9;5;1,8;1;14400;28800
305;397;-25,40245;-49,2486952;1;2019;1;1;1;4;14400;28800
305;423;-25,4134435;-49,25933;1;2019;12;5;2,4;1;7200;28800
305;441;-25,3959733;-49,2317928;1;2019;9;5;1,8;1;7200;28800
305;448;-25,4537837;-49,229729;1;2019;8;5;1,6;1;7200;28800
305;449;-25,40844;-49,2503484;1;2019;9;5;1,8;1;7200;28800
305;466;-25,374256;-49,2232853;1;2019;9;4;2,25;1;7200;28800
305;484;-25,417502;-49,24847;1;2019;9;5;1,8;1;7200;28800
305;4149;-25,4362573;-49,2739706;1;2019;9;5;1,8;1;7200;28800
305;10706;-25,3885826;-49,2673367;1;2019;1;1;1;5;7200;28800
304;386;-25,4969375;-49,2399251;1;2019;13;5;2,6;1;7200;28800
304;399;-25,451354;-49,2289475;1;2019;13;5;2,6;1;7200;28800
304;430;-25,4946177;-49,2843097;1;2019;13;5;2,6;1;7200;28800
304;445;-25,500449;-49,2523672;1;2019;10;5;2;1;7200;28800
304;473;-25,5009921;-49,2534756;1;2019;14;5;2,8;1;7200;28800
304;666;-25,4765463;-49,2499068;1;2019;13;5;2,6;1;7200;28800
304;5294;-25,4540854;-49,2268736;1;2019;10;5;2;1;3600;28800
304;5295;-25,5169128;-49,2303156;1;2019;14;5;2,8;1;7200;28800
303;548;-23,400165;-51,9269578;1;2019;10;5;2;2;3600;28800
303;558;-23,4141499;-51,9430639;1;2019;8;4;2;1;3600;28800
303;559;-23,4210668;-51,9365136;1;2019;9;5;1,8;1;3600;28800
303;560;-23,420737;-51,9386625;1;2019;10;5;2;1;3600;28800
303;561;-23,4237289;-51,9330352;1;2019;9;5;1,8;1;3600;28800
303;579;-23,4262435;-51,9128195;1;2019;13;5;2,6;1;3600;28800
303;580;-23,4264358;-51,9530322;1;2019;10;5;2;1;3600;28800
303;4231;-23,4255841;-51,9405523;1;2019;10;5;2;1;3600;28800
303;5110;-23,420655;-51,945535;1;2019;13;5;2,6;1;3600;28800
303;6480;-23,4263576;-51,9136086;1;2019;8;4;2;2;3600;28800
302;597;-25,1095566;-50,1551642;1;2019;10;5;2;3;14400;28800
302;601;-25,1061061;-50,1621625;1;2019;5;5;1;1;14400;28800
302;604;-25,1252021;-50,1575313;1;2019;9;5;1,8;1;14400;28800
302;607;-25,0905708;-50,1441702;1;2019;9;4;2,25;2;14400;28800
302;608;-25,090474;-50,145309;1;2019;9;4;2,25;2;14400;28800
302;697;-25,072284;-50,1502563;1;2019;9;5;1,8;2;14400;28800
300;404;-25,4182586;-49,2689954;1;2019;9;5;1,8;1;3600;28800
300;425;-25,399995;-49,2579538;1;2019;14;5;2,8;1;3600;28800
300;437;-25,3852488;-49,2617695;1;2019;9;5;1,8;1;3600;28800
300;450;-25,4144855;-49,2583049;1;2019;10;5;2;1;3600;28800
300;506;-25,4204123;-49,2923567;1;2019;9;5;1,8;1;3600;28800
